agentId,weighted_degree,betweenness,pagerank
13374,1101.0,6.165746840209436e-07,0.0007132124087543271
13359,1101.0,6.165746840209436e-07,0.0007132124087543271
13343,1101.0,6.165746840209436e-07,0.0007132124087543271
13327,1101.0,6.165746840209436e-07,0.0007132124087543271
13316,1101.0,6.165746840209436e-07,0.0007132124087543271
13307,1101.0,6.165746840209436e-07,0.0007132124087543271
13270,1101.0,6.165746840209436e-07,0.0007132124087543271
13228,1101.0,6.165746840209436e-07,0.0007132124087543271
13173,1101.0,6.165746840209436e-07,0.0007132124087543271
13147,1101.0,6.165746840209436e-07,0.0007132124087543271
13104,1101.0,6.165746840209436e-07,0.0007132124087543271
13097,1101.0,6.165746840209436e-07,0.0007132124087543271
13092,1101.0,6.165746840209436e-07,0.0007132124087543271
13041,1101.0,6.165746840209436e-07,0.0007132124087543271
12989,1101.0,6.165746840209436e-07,0.0007132124087543271
12931,1101.0,6.165746840209436e-07,0.0007132124087543271
12845,1101.0,6.165746840209436e-07,0.0007132124087543271
12843,1101.0,6.165746840209436e-07,0.0007132124087543271
12839,1101.0,6.165746840209436e-07,0.0007132124087543271
12764,1101.0,6.165746840209436e-07,0.0007132124087543271
12655,1101.0,6.165746840209436e-07,0.0007132124087543271
13382,1101.0,6.165746840209436e-07,0.0007132124087543271
13383,1101.0,6.165746840209436e-07,0.0007132124087543271
13455,1101.0,6.165746840209436e-07,0.0007132124087543271
13752,1101.0,6.165746840209436e-07,0.0007132124087543271
14046,1101.0,6.165746840209436e-07,0.0007132124087543271
14031,1101.0,6.165746840209436e-07,0.0007132124087543271
13885,1101.0,6.165746840209436e-07,0.0007132124087543271
13817,1101.0,6.165746840209436e-07,0.0007132124087543271
13816,1101.0,6.165746840209436e-07,0.0007132124087543271
13815,1101.0,6.165746840209436e-07,0.0007132124087543271
13796,1101.0,6.165746840209436e-07,0.0007132124087543271
13795,1101.0,6.165746840209436e-07,0.0007132124087543271
13786,1101.0,6.165746840209436e-07,0.0007132124087543271
13751,1101.0,6.165746840209436e-07,0.0007132124087543271
13456,1101.0,6.165746840209436e-07,0.0007132124087543271
13750,1101.0,6.165746840209436e-07,0.0007132124087543271
13748,1101.0,6.165746840209436e-07,0.0007132124087543271
13700,1101.0,6.165746840209436e-07,0.0007132124087543271
13698,1101.0,6.165746840209436e-07,0.0007132124087543271
13684,1101.0,6.165746840209436e-07,0.0007132124087543271
13655,1101.0,6.165746840209436e-07,0.0007132124087543271
13616,1101.0,6.165746840209436e-07,0.0007132124087543271
13475,1101.0,6.165746840209436e-07,0.0007132124087543271
13473,1101.0,6.165746840209436e-07,0.0007132124087543271
12553,1101.0,6.165746840209436e-07,0.0007132124087543271
12545,1101.0,6.165746840209436e-07,0.0007132124087543271
10860,1101.0,6.165746840209436e-07,0.0007132124087543271
12462,1101.0,6.165746840209436e-07,0.0007132124087543271
11487,1101.0,6.165746840209436e-07,0.0007132124087543271
11475,1101.0,6.165746840209436e-07,0.0007132124087543271
11452,1101.0,6.165746840209436e-07,0.0007132124087543271
11441,1101.0,6.165746840209436e-07,0.0007132124087543271
11425,1101.0,6.165746840209436e-07,0.0007132124087543271
11295,1101.0,6.165746840209436e-07,0.0007132124087543271
11274,1101.0,6.165746840209436e-07,0.0007132124087543271
11241,1101.0,6.165746840209436e-07,0.0007132124087543271
11207,1101.0,6.165746840209436e-07,0.0007132124087543271
11167,1101.0,6.165746840209436e-07,0.0007132124087543271
11156,1101.0,6.165746840209436e-07,0.0007132124087543271
11135,1101.0,6.165746840209436e-07,0.0007132124087543271
11071,1101.0,6.165746840209436e-07,0.0007132124087543271
11059,1101.0,6.165746840209436e-07,0.0007132124087543271
11016,1101.0,6.165746840209436e-07,0.0007132124087543271
10941,1101.0,6.165746840209436e-07,0.0007132124087543271
10926,1101.0,6.165746840209436e-07,0.0007132124087543271
8733,1101.0,6.165746840209436e-07,0.0007132124087543271
10890,1101.0,6.165746840209436e-07,0.0007132124087543271
10881,1101.0,6.165746840209436e-07,0.0007132124087543271
10863,1101.0,6.165746840209436e-07,0.0007132124087543271
